,reward
602,-19.184025362617216
603,-16.9905715379348
604,-13.797721476658884
605,-13.53147570719179
606,-14.259650040904548
607,-14.076869402111907
608,94.31929244220127
609,-12.884400763868491
610,-13.96261658144357
611,-13.365855131922192
612,-16.324326014088378
613,-13.848745776441731
614,-14.58138590734154
615,-11.90286827853522
616,-16.110474574677454
617,-14.340700139395945
618,-15.26240488574587
619,-13.089141861563096
620,-16.32521618611032
621,-15.813842718496595
622,-15.026641256691214
623,-16.470671693362988
624,-14.536616429029355
625,89.1214709893518
626,-13.8635413700661
627,-13.186802184569688
628,91.94577304149203
629,89.07055518242491
630,-14.591817248493825
631,-14.918532986997278
632,-13.709541379323822
633,-15.96994744975151
634,-15.607983121848234
635,-14.098129677157585
636,94.7602929670999
637,92.44185035630737
638,92.50680259333888
639,-17.68677076163059
640,-11.916548584861635
641,-14.09795230753954
642,-14.478139941405265
643,-14.40681442873858
644,-11.756253854155936
645,-15.03735822683589
646,-16.470329244216735
647,87.47358123616345
648,-14.488612800289783
649,-11.740452861348915
650,-12.330813003452652
651,90.145479497251
652,-14.050188012858808
653,84.54902721847012
654,-12.558522917524241
655,-13.701751236098135
656,89.40981527175106
657,91.66843776182031
658,-15.467309102800876
659,-12.024115454481068
660,-13.637443381014254
661,85.58004167752682
662,-16.380236766401296
663,-15.785613896982156
664,-13.563841090284228
665,-12.291341843391898
666,-13.850374785987619
667,87.35468062281886
668,-14.285370231726205
669,-15.627887970773095
670,-11.777075470549343
671,-14.826564182158203
672,-13.214406685236506
673,-13.852847373638483
674,-13.362004300343632
675,-14.875458556600318
676,-13.25218527862337
677,-13.361714661950034
678,-14.962396114624097
679,-17.179250411895232
680,88.26694089014639
681,94.17470542427242
682,-16.821584006444926
683,-14.573285530954674
684,-12.360990046792057
685,-13.227515731652607
686,86.59169876180792
687,-15.163136066645631
688,-11.848270430586922
689,-18.451440198450026
690,-14.955175915615587
691,-14.34109030734627
692,-12.353789243757731
693,-12.652272263212545
694,-17.529590843878143
695,84.4967892188051
696,-14.305258678499184
697,91.38551253337805
698,-15.303976004297917
699,-15.920660371669104
700,-14.168996274935393
701,-15.295190794272953
702,86.63879159407725
703,-12.861979383553516
704,-16.538997948819326
705,-13.16933992853078
706,-13.166352147179548
707,-14.6534229777021
708,-14.866013639153751
709,84.21137328077876
710,-14.253782519653132
711,-14.397446796764447
712,-13.24793027930826
713,-15.05303798759341
714,88.64261047339753
715,-14.008769519120714
716,93.30500396477693
717,-12.582117816102164
718,87.9269705999062
719,-15.515183872145766
720,-13.41316181961408
721,-13.536152532829384
722,-15.84874606271795
723,-13.346318304678622
724,-14.723197530985155
725,-16.12237759881498
726,-15.59494129613718
727,-13.360906735680588
728,-13.276864570385017
729,-13.12734232014368
730,-12.537214096227643
731,86.58468464227013
732,-13.093302788030798
733,-11.641616356576943
734,-16.509532048742336
735,91.04351996060585
736,-13.973138287542419
737,-16.206506028509782
738,-14.373493416071536
739,94.8311463516123
740,-14.917402159832067
741,-13.119221158448578
742,-13.966203317439943
743,-14.340147857414859
744,-13.473155998114988
745,-16.98371659668906
746,-12.200207947106396
747,-16.6998299352749
748,91.0371621042497
749,-13.369552393058793
750,-13.373289708168922
751,95.21399708592857
752,87.7471552134196
753,88.11178769110234
754,-13.53283334530687
755,-15.688302894798923
756,95.0233590631103
757,-14.420798420659999
758,-12.94168012010858
759,-16.20046548573843
760,90.43710239167513
761,-11.769815286837892
762,-16.12778780582799
763,94.93114498092878
764,88.90681109879209
765,-14.62709512627338
766,-14.75241032771354
767,-13.362455183525464
768,88.63859697494351
769,-15.029978272329748
770,-14.244707664491143
771,-13.972298383744219
772,-14.151607857348
773,-13.853842459446613
774,-15.614076898413577
775,-15.586974490707624
776,-13.33060179294438
777,-12.270360121182433
778,87.48652525279113
779,93.75919291581852
780,-12.440875965257522
781,-16.209169520327805
782,-14.23275349217214
783,-12.493941956338235
784,-17.779684208802685
785,-12.613224367988602
786,85.51019854467928
787,-15.648897257792576
788,-12.630923171474517
789,-16.3154655648349
790,-14.190189288830439
791,-15.447631202540352
792,-14.528505710174265
793,-15.742783652770953
794,-12.4456096248363
795,-15.930589180677186
796,-19.676236592888635
797,-13.70104751556321
798,-13.701167189541257
799,-15.627316861175267
800,-15.570617191174643
801,-12.776323830358532
802,-15.493790500732421
803,-14.23381558326495
804,-12.956651002938434
805,-15.592228064546367
806,86.40632856470204
807,-12.13495661415228
808,-12.52748340582871
809,-15.641816218018537
810,89.57366388835563
811,-12.461907933700216
812,-12.289338232074467
813,-17.444778352853838
814,-14.884813160899348
815,-17.005375129920655
816,-17.13594156546588
817,-14.012983040563014
818,-15.272640159391404
819,-14.39642857623514
820,-15.999879675357509
821,91.08753833339541
822,-12.269574368331389
823,-12.963734945355252
824,-13.291699950662814
825,-17.66567347620545
826,91.9009323692451
827,-13.888041182123574
828,-16.42028820625524
829,-14.875583964572456
830,-13.04309899988957
831,91.83719065217211
832,89.82546469395015
833,92.58338287928866
834,-13.200830849997654
835,-15.749919873388285
836,-15.232349377909198
837,-14.988878190170137
838,-15.126287226515126
839,-11.330809563893364
840,-14.247909993692673
841,-13.425810971255636
842,-12.779020356705573
843,-11.645618651371077
844,-15.992598485462496
845,-13.600626025132796
846,-15.644779814011956
847,-12.637478629753295
848,-14.209320945075474
849,-12.16192634285404
850,92.05483180934729
851,-13.801986412039774
852,-15.091623584243873
853,87.80813916893199
854,-13.677982747769052
855,-13.066594018272104
856,-16.115423922645014
857,-10.496357379966849
858,83.61201739703233
859,93.76896823472518
860,-13.289582401414894
861,89.8012372051246
862,-13.311626490737817
863,-11.813927651978284
864,-17.36567496497602
865,-14.085010378937087
866,-12.103937145495838
867,92.34829236233192
868,-12.939767145789837
869,-14.547959628292233
870,-13.636950640885395
871,-14.517937702916702
872,-13.912949428766908
873,-19.150043550085734
874,-12.529471845111303
875,-15.534821921816766
876,-15.083904595752417
877,-15.286726064370855
878,-13.680509752025674
879,-15.142667502842762
880,-17.160419287610935
881,-13.595219425689084
882,-15.807325358788548
883,92.21966592146393
884,-14.13037058454423
885,-10.97703188499556
886,-15.713642560287695
887,-13.06812178482757
888,90.57431188381308
889,-15.435129884539059
890,-13.803616120071965
891,-16.534982410557955
892,-15.039135259387248
893,88.52179197252859
894,-16.052920509301497
895,-15.067760947291294
896,88.60687876331498
897,92.48944255732917
898,-13.519045914157918
899,-13.986910740259688
900,-15.704214316346206
901,-14.20831012701117
902,89.49107467757317
903,-13.52538518381516
904,-14.899162047552416
905,88.03027529725921
906,-15.027677696924217
907,-14.991454226822524
908,86.57072105416405
909,88.1632318824351
910,-17.093494564985004
911,-13.363711513039165
912,91.02146780541142
913,-15.164842852027492
914,86.53083403343068
915,85.49845771438646
916,-13.507951192592214
917,-13.568685527129988
918,-15.168371366438906
919,87.27739719302686
920,-15.875735200821014
921,-15.284025494651901
922,-15.59719641401634
923,-17.357111643008317
924,-14.050204878499999
925,-15.904169813269057
926,-17.184346742816388
927,-14.676476367155056
928,92.57531153872452
929,95.51679109847683
930,92.03602272708834
931,-13.935713517336183
932,-14.76949502483435
933,-12.17979721223906
934,-11.206587519730686
935,-13.599081641582043
936,89.77940565068366
937,-16.10612232046497
938,-15.430953854273298
939,-13.378682065542286
940,96.04471322055419
941,89.09912550658028
942,-13.613415179429257
943,-11.928371740415171
944,-12.030593084940254
945,-16.49294769709309
946,-11.233142764394598
947,-14.854547511579414
948,-16.84476959386319
949,-13.589761733572903
950,-15.61899831784213
951,-16.2684178111253
952,-13.909203698358086
953,-15.164958051375626
954,90.32035784873959
955,-13.105672579510275
956,91.9785683522151
957,-14.231694167941914
958,-14.961779626627228
959,-11.662612858235777
960,-14.964286694619403
961,-13.288564716549534
962,-17.239291113778805
963,-13.458324810219152
964,-13.95540885778389
965,-15.863995988450684
966,90.51688205511795
967,90.6543325077476
968,-15.708081689534746
969,-13.66010415619293
970,89.08976638530203
971,-12.774979233087755
972,87.48524835378787
973,91.25134663191011
974,-13.926920825133719
975,-15.817439197639782
976,-14.32691683286483
977,-15.531268826224073
978,-14.23498656932439
979,-17.734040429513765
980,-14.410085682765525
981,-13.165876888281318
982,86.52912054714103
983,87.53495731022181
984,-14.506531964560994
985,-12.818400512302174
986,-12.740659403908262
987,92.86828977617535
988,86.10169766785816
989,-13.842938856840297
990,88.218915413351
991,-12.82258285621285
992,-12.634258975968933
993,-15.06617220674732
994,-13.721948984140028
995,-16.942848922313136
996,-15.200263584849637
997,86.13096187596051
998,-11.686062944890928
999,-13.354714282435022
